arm,image_path,true_label,original_prediction,perturbed_prediction,mode,stability,prediction_flipped,original_confidence,perturbed_confidence,confidence_change
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9728.png,2,2,2,noise,0.9945610165596008,False,0.9945610165596008,1.0,0.0054389834403991
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9738.png,2,2,2,noise,0.6281325817108154,False,0.6281325221061707,1.0,0.3718674778938293
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9743.png,2,1,2,noise,0.273348331451416,True,0.8943063616752625,0.8319787383079529,-0.0623276233673095
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9751.png,2,2,2,noise,0.969130039215088,False,0.9689188599586488,0.9997888207435608,0.0308699607849121
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9756.png,2,2,0,noise,0.0005658268928527,True,0.9958769083023072,1.0,0.0041230916976928
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9762.png,2,2,1,noise,0.0049912929534912,True,0.9950039982795716,1.0,0.0049960017204284
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-977.png,2,2,1,noise,1.0848045349121094e-05,True,0.9987379908561708,1.0,0.0012620091438293
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9770.png,2,2,1,noise,0.0060236454010009,True,0.9335778951644896,1.0,0.0664221048355102
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9779.png,2,2,1,noise,0.1677038669586181,True,0.8867923021316528,0.9115963578224182,0.0248040556907653
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9786.png,2,2,2,noise,0.9876444935798644,False,0.9876444935798644,1.0,0.0123555064201354
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9789.png,2,2,0,noise,0.0143072605133056,True,0.9485126733779908,0.999774158000946,0.0512614846229553
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9792.png,2,2,0,noise,0.0011835694313049,True,0.988408863544464,1.0,0.0115911364555358
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9796.png,2,2,1,noise,0.0010901093482971,True,0.9997531771659852,0.9991549253463744,-0.0005982518196105
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9814.png,2,1,0,noise,0.0007588267326354,True,0.5344253778457642,0.9999452829360962,0.465519905090332
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9828.png,2,2,1,noise,0.3608063459396362,True,0.9779988527297974,0.5938129425048828,-0.3841859102249145
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9831.png,2,2,1,noise,0.0439427495002746,True,0.9529947638511658,1.0,0.0470052361488342
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9833.png,2,2,2,noise,0.9978715181350708,False,0.9978715181350708,1.0,0.0021284818649291
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9836.png,2,2,0,noise,0.2269193530082702,True,0.7637204527854919,1.0,0.236279547214508
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9837.png,2,2,1,noise,0.0041797161102294,True,0.9653283953666688,1.0,0.0346716046333313
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9846.png,2,2,2,noise,0.8752290606498718,False,0.875229001045227,1.0,0.1247709989547729
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9859.png,2,2,1,noise,0.0267094373703002,True,0.9732344150543212,1.0,0.0267655849456787
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-986.png,2,2,2,noise,0.9997659921646118,False,0.999765932559967,1.0,0.0002340674400329
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9867.png,2,2,1,noise,0.0043673515319824,True,0.9955288767814636,1.0,0.0044711232185363
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9869.png,2,2,0,noise,0.0006743073463439,True,0.998275637626648,0.9993330836296082,0.0010574460029602
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-987.png,2,2,0,noise,0.0810285806655883,True,0.8366186618804932,1.0,0.1633813381195068
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9872.png,2,2,2,noise,0.9145848751068116,False,0.9145848751068116,1.0,0.0854151248931884
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9875.png,2,2,1,noise,0.0045496225357055,True,0.928401529788971,1.0,0.071598470211029
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9878.png,2,2,1,noise,0.3900016546249389,True,0.6148301959037781,0.905836820602417,0.2910066246986389
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9882.png,2,2,2,noise,0.9749295115470886,False,0.9749295711517334,1.0,0.0250704288482666
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-989.png,2,2,0,noise,0.0039165616035461,True,0.9567986726760864,1.0,0.0432013273239135
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9895.png,2,2,0,noise,0.0004937648773193,True,0.9574480056762696,1.0,0.0425519943237304
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9896.png,2,2,1,noise,0.0002508759498596,True,0.9997417330741882,0.963969349861145,-0.0357723832130432
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9907.png,2,2,1,noise,0.0016825795173645,True,0.9967741370201112,1.0,0.0032258629798889
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9911.png,2,2,2,noise,0.999871790409088,False,0.9998718500137328,1.0,0.000128149986267
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9924.png,2,2,1,noise,0.0638530254364013,True,0.8891345262527466,1.0,0.1108654737472534
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9925.png,2,2,2,noise,0.9864567518234252,False,0.9864567518234252,1.0,0.0135432481765747
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9932.png,2,2,1,noise,0.0021213293075561,True,0.9978253841400146,1.0,0.0021746158599853
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9936.png,2,2,2,noise,0.9881314039230348,False,0.9881314039230348,1.0,0.0118685960769653
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9939.png,2,1,2,noise,0.4073505401611328,True,0.5907103419303894,1.0,0.4092896580696106
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9941.png,2,2,2,noise,0.860720694065094,False,0.860720694065094,1.0,0.139279305934906
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9943.png,2,2,2,noise,0.8565061092376709,False,0.8565061092376709,1.0,0.1434938907623291
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9956.png,2,1,1,noise,0.9263506531715392,False,0.9263506531715392,1.0,0.0736493468284607
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9959.png,2,2,1,noise,0.0021392107009887,True,0.9962136149406432,1.0,0.0037863850593566
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9961.png,2,2,1,noise,0.0012089610099792,True,0.998153030872345,1.0,0.001846969127655
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9968.png,2,2,0,noise,0.4736467003822326,True,0.9776452779769896,0.4820067286491394,-0.4956385493278503
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-997.png,2,2,2,noise,0.9961373209953308,False,0.9998953342437744,0.9961187839508056,-0.0037765502929687
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9973.png,2,1,2,noise,0.2110265493392944,True,0.7887023091316223,1.0,0.2112976908683776
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9976.png,2,2,2,noise,0.984549045562744,False,0.984549045562744,1.0,0.0154509544372558
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9983.png,2,2,1,noise,0.0654455423355102,True,0.9341832995414734,1.0,0.0658167004585266
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9991.png,2,2,1,noise,0.2394007444381714,True,0.7605139017105103,1.0,0.2394860982894897
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9993.png,2,1,1,noise,0.6299625635147095,False,0.6299625635147095,1.0,0.3700374364852905
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9994.png,2,2,1,noise,0.0039770603179931,True,0.9957606196403505,1.0,0.0042393803596496
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9996.png,2,2,1,noise,0.0007688999176025,True,0.945774257183075,1.0,0.054225742816925
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9997.png,2,0,1,noise,0.0802507400512695,True,0.5512853860855103,1.0,0.4487146139144897
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9998.png,2,2,1,noise,0.0100291967391967,True,0.9895558953285216,1.0,0.0104441046714782
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Normal/images/Normal-9999.png,2,2,1,noise,0.000314712524414,True,0.999695897102356,0.99901282787323,-0.0006830692291259
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1011.png,3,3,1,noise,2.008676528930664e-05,True,0.9999507665634156,0.9969215989112854,-0.0030291676521301
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1022.png,3,3,2,noise,2.384185791015625e-07,True,0.9999997615814208,1.0,2.384185791015625e-07
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1037.png,3,3,2,noise,0.0032054185867309,True,0.999698042869568,0.9541525840759276,-0.0455454587936401
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1051.png,3,3,2,noise,0.0002909302711486,True,0.9997007846832277,1.0,0.0002992153167724
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1053.png,3,3,1,noise,2.2351741790771484e-05,True,0.9987315535545348,1.0,0.001268446445465
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1055.png,3,3,1,noise,9.119510650634766e-06,True,0.9976678490638732,1.0,0.0023321509361267
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-106.png,3,3,2,noise,0.0,True,1.0,1.0,0.0
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1061.png,3,3,0,noise,1.1920928955078125e-06,True,0.9991469383239746,1.0,0.0008530616760253
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1064.png,3,3,2,noise,0.0,True,0.9999998807907104,1.0,1.1920928955078125e-07
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1072.png,3,2,0,noise,0.0121698379516601,True,0.6001118421554565,0.9999226331710817,0.399810791015625
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1075.png,3,3,1,noise,5.960464477539064e-08,True,0.9999855756759644,1.0,1.4424324035644531e-05
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1081.png,3,3,2,noise,0.024505615234375,True,0.9754771590232848,0.9922687411308287,0.0167915821075439
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1084.png,3,3,1,noise,3.606081008911133e-05,True,0.9998325109481812,1.0,0.0001674890518188
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1085.png,3,3,1,noise,4.529953002929688e-06,True,0.9962826371192932,1.0,0.0037173628807067
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1087.png,3,3,1,noise,1.931190490722656e-05,True,0.9986780285835266,1.0,0.0013219714164733
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-109.png,3,3,0,noise,2.384185791015625e-07,True,0.9999450445175172,1.0,5.495548248291016e-05
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1091.png,3,3,2,noise,0.0061227679252624,True,0.9938772320747375,0.9776955246925354,-0.0161817073822021
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1096.png,3,3,0,noise,1.8477439880371092e-06,True,0.9999873638153076,1.0,1.2636184692382812e-05
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1097.png,3,3,1,noise,7.295608520507812e-05,True,0.9999282360076904,0.8685855269432068,-0.1313427090644836
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-110.png,3,3,1,noise,2.980232238769531e-07,True,0.9999996423721312,1.0,3.5762786865234375e-07
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1103.png,3,3,1,noise,5.960464477539062e-07,True,0.9986347556114196,0.9999996423721312,0.0013648867607116
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1104.png,3,3,0,noise,1.1920928955078125e-07,True,0.999990940093994,0.9999998807907104,8.940696716308594e-06
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1117.png,3,3,2,noise,2.980232238769531e-07,True,0.9999996423721312,1.0,3.5762786865234375e-07
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1119.png,3,3,2,noise,3.5762786865234375e-07,True,0.9999982118606568,1.0,1.7881393432617188e-06
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1122.png,3,3,2,noise,0.0672563314437866,True,0.9326711893081664,1.0,0.0673288106918335
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1129.png,3,3,1,noise,0.0,True,0.9999998807907104,1.0,1.1920928955078125e-07
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1134.png,3,3,1,noise,5.364418029785156e-07,True,0.9999991655349731,1.0,8.344650268554688e-07
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1145.png,3,3,1,noise,3.2782554626464844e-06,True,0.9999959468841552,0.9999979734420776,2.026557922363281e-06
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1169.png,3,3,2,noise,0.0002200603485107,True,0.9997771382331848,1.0,0.0002228617668151
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1173.png,3,3,1,noise,1.3589859008789062e-05,True,0.9999864101409912,0.6470419764518738,-0.3529444336891174
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1178.png,3,3,0,noise,1.6510486602783203e-05,True,0.999983549118042,0.9380192756652832,-0.0619642734527587
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1179.png,3,3,2,noise,0.0059112310409545,True,0.9933555126190186,1.0,0.0066444873809814
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-118.png,3,3,2,noise,3.337860107421875e-06,True,0.9999958276748656,1.0,4.172325134277344e-06
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1187.png,3,3,1,noise,0.0,True,0.9999972581863404,1.0,2.7418136596679688e-06
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1191.png,3,3,1,noise,0.0,True,1.0,1.0,0.0
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1195.png,3,3,0,noise,2.384185791015625e-07,True,0.999600350856781,1.0,0.0003996491432189
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-12.png,3,3,2,noise,0.0109283924102783,True,0.5054250955581665,0.9999531507492064,0.49452805519104
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-120.png,3,3,2,noise,0.0012928843498229,True,0.9979223608970642,1.0,0.0020776391029357
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1202.png,3,3,2,noise,0.0045576095581054,True,0.9954423904418944,0.9311296939849854,-0.0643126964569091
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1218.png,3,3,0,noise,0.0004391074180603,True,0.9986878037452698,1.0,0.0013121962547302
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1224.png,3,2,0,noise,0.2341503500938415,True,0.9450026750564576,0.7844312787055969,-0.1605713963508606
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1228.png,3,3,2,noise,1.788139343261719e-07,True,0.9999873638153076,1.0,1.2636184692382812e-05
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1237.png,3,2,2,noise,0.5221688747406006,False,0.5221689343452454,1.0,0.4778310656547546
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1240.png,3,3,2,noise,0.0359802842140197,True,0.9561437964439392,0.8875418305397034,-0.0686019659042358
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1242.png,3,3,1,noise,0.0055987834930419,True,0.97452974319458,1.0,0.0254702568054199
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1243.png,3,3,1,noise,1.3709068298339844e-06,True,0.9999783039093018,1.0,2.1696090698242188e-05
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1244.png,3,3,2,noise,0.0006240606307983,True,0.9977537989616394,0.9999995231628418,0.0022457242012023
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1254.png,3,3,2,noise,0.0002031326293945,True,0.999832034111023,0.9997727274894714,-5.930662155151367e-05
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1261.png,3,3,0,noise,0.0067843198776245,True,0.973853349685669,1.0,0.026146650314331
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1263.png,3,2,0,noise,5.781650543212891e-06,True,0.972450077533722,0.999998927116394,0.0275488495826721
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1267.png,3,3,3,noise,0.9999877214431764,False,0.9999877214431764,1.0,1.2278556823730469e-05
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1269.png,3,3,0,noise,8.344650268554688e-07,True,0.9999934434890748,1.0,6.556510925292969e-06
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-127.png,3,3,2,noise,0.0,True,1.0,1.0,0.0
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1281.png,3,3,1,noise,1.7523765563964844e-05,True,0.9992115497589112,1.0,0.0007884502410888
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1286.png,3,3,0,noise,0.000265896320343,True,0.9997108578681946,1.0,0.0002891421318054
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-129.png,3,3,2,noise,0.0,True,1.0,1.0,0.0
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1298.png,3,3,2,noise,1.436471939086914e-05,True,0.9999853372573853,0.9998260140419006,-0.0001593232154846
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1304.png,3,3,0,noise,0.0016385316848754,True,0.9999995231628418,0.8678954839706421,-0.1321040391921997
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1309.png,3,3,1,noise,2.9802322387695312e-06,True,0.9999529123306274,1.0,4.7087669372558594e-05
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1310.png,3,3,0,noise,0.0,True,0.999991774559021,1.0,8.225440979003906e-06
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1313.png,3,3,2,noise,1.1920928955078125e-07,True,0.9999997615814208,1.0,2.384185791015625e-07
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1316.png,3,3,1,noise,9.5367431640625e-07,True,0.9999765157699584,1.0,2.3484230041503903e-05
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1318.png,3,3,2,noise,6.854534149169922e-05,True,0.9999151229858398,1.0,8.487701416015625e-05
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1333.png,3,3,0,noise,1.1920928955078125e-06,True,0.999954342842102,1.0,4.565715789794922e-05
A1,/kaggle/input/datasets/tawsifurrahman/covid19-radiography-database/COVID-19_Radiography_Dataset/Viral Pneumonia/images/Viral Pneumonia-1334.png,3,3,1,noise,0.0,True,0.999998927116394,1.0,1.0728836059570312e-06
